This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202407 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and BEME.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. 
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
201610,   0.2143,   0.3965,   0.5667,   0.7895,   1.4544,   0.1637,   0.3400,   0.4827,   0.7041,   1.4916,   0.1521,   0.3130,   0.4749,   0.6959,   1.0990,   0.1402,   0.3090,   0.4592,   0.6666,   1.2181,   0.1318,   0.2895,   0.4279,   0.6872,   1.1672
201611,   0.2070,   0.3891,   0.5614,   0.7866,   1.4273,   0.1626,   0.3417,   0.4819,   0.7061,   1.4574,   0.1506,   0.3115,   0.4721,   0.6964,   1.0981,   0.1411,   0.3084,   0.4600,   0.6682,   1.2283,   0.1321,   0.2888,   0.4284,   0.6893,   1.1719
201612,   0.2114,   0.3906,   0.5605,   0.7898,   1.4323,   0.1618,   0.3439,   0.4841,   0.7084,   1.4428,   0.1526,   0.3118,   0.4682,   0.6993,   1.0856,   0.1412,   0.3094,   0.4628,   0.6704,   1.2363,   0.1311,   0.2893,   0.4301,   0.6962,   1.1892
201701,   0.2111,   0.3949,   0.5576,   0.7888,   1.4382,   0.1619,   0.3471,   0.4864,   0.7120,   1.4244,   0.1524,   0.3118,   0.4679,   0.7013,   1.0838,   0.1412,   0.3082,   0.4638,   0.6708,   1.2411,   0.1311,   0.2888,   0.4314,   0.6960,   1.1898
201702,   0.2218,   0.3943,   0.5581,   0.7861,   1.4421,   0.1617,   0.3461,   0.4873,   0.7101,   1.4062,   0.1523,   0.3126,   0.4672,   0.7024,   1.0783,   0.1413,   0.3082,   0.4636,   0.6702,   1.2426,   0.1315,   0.2889,   0.4334,   0.6961,   1.1881
201703,   0.2211,   0.3954,   0.5685,   0.7834,   1.4111,   0.1626,   0.3485,   0.4893,   0.7114,   1.4393,   0.1529,   0.3148,   0.4678,   0.7072,   1.0798,   0.1412,   0.3065,   0.4635,   0.6723,   1.2472,   0.1323,   0.2886,   0.4328,   0.6955,   1.1951
201704,   0.2250,   0.3977,   0.5748,   0.7805,   1.4119,   0.1646,   0.3466,   0.4832,   0.7108,   1.4287,   0.1529,   0.3139,   0.4651,   0.7049,   1.0867,   0.1432,   0.3058,   0.4630,   0.6689,   1.2413,   0.1325,   0.2882,   0.4320,   0.6948,   1.1952
201705,   0.2175,   0.3862,   0.5733,   0.7837,   1.3867,   0.1648,   0.3467,   0.4823,   0.7139,   1.4202,   0.1532,   0.3138,   0.4637,   0.7053,   1.0857,   0.1430,   0.3053,   0.4620,   0.6676,   1.2472,   0.1322,   0.2881,   0.4311,   0.6941,   1.1939
201706,   0.2082,   0.3832,   0.5713,   0.7800,   1.3726,   0.1663,   0.3447,   0.4803,   0.7142,   1.4176,   0.1526,   0.3095,   0.4631,   0.7008,   1.0833,   0.1437,   0.3051,   0.4603,   0.6660,   1.2461,   0.1318,   0.2872,   0.4305,   0.6927,   1.2065
201707,   0.1339,   0.3003,   0.4591,   0.6180,   1.2688,   0.1291,   0.2618,   0.4195,   0.6038,   1.1539,   0.1195,   0.2540,   0.3991,   0.6174,   0.9523,   0.1148,   0.2518,   0.3942,   0.5579,   0.9581,   0.1104,   0.2440,   0.4040,   0.6043,   0.8849
201708,   0.1346,   0.2992,   0.4556,   0.6144,   1.2770,   0.1300,   0.2618,   0.4210,   0.6030,   1.1428,   0.1186,   0.2536,   0.3982,   0.6176,   0.9509,   0.1139,   0.2514,   0.3936,   0.5563,   0.9611,   0.1103,   0.2433,   0.4037,   0.6044,   0.8850
201709,   0.1336,   0.2948,   0.4481,   0.6052,   1.2660,   0.1291,   0.2595,   0.4202,   0.6024,   1.1406,   0.1174,   0.2535,   0.3991,   0.6160,   0.9498,   0.1137,   0.2504,   0.3917,   0.5526,   0.9595,   0.1104,   0.2425,   0.4029,   0.6033,   0.8830
201710,   0.1346,   0.2961,   0.4542,   0.6083,   1.2548,   0.1307,   0.2603,   0.4202,   0.6026,   1.1411,   0.1177,   0.2532,   0.3990,   0.6186,   0.9591,   0.1149,   0.2503,   0.3912,   0.5561,   0.9661,   0.1097,   0.2427,   0.4042,   0.6057,   0.8844
201711,   0.1370,   0.2957,   0.4523,   0.6025,   1.2473,   0.1305,   0.2596,   0.4200,   0.6037,   1.1359,   0.1170,   0.2528,   0.3994,   0.6170,   0.9651,   0.1147,   0.2489,   0.3897,   0.5552,   0.9674,   0.1098,   0.2409,   0.4018,   0.6059,   0.8847
201712,   0.1363,   0.2992,   0.4524,   0.6088,   1.2673,   0.1298,   0.2586,   0.4197,   0.6050,   1.1306,   0.1157,   0.2525,   0.3998,   0.6145,   0.9689,   0.1153,   0.2498,   0.3909,   0.5545,   0.9678,   0.1096,   0.2414,   0.4015,   0.6065,   0.8830
201801,   0.1358,   0.3024,   0.4517,   0.6128,   1.2877,   0.1297,   0.2573,   0.4194,   0.6065,   1.1254,   0.1152,   0.2533,   0.4003,   0.6195,   0.9715,   0.1158,   0.2512,   0.3919,   0.5565,   0.9781,   0.1094,   0.2420,   0.4025,   0.6091,   0.8829
201802,   0.1371,   0.3038,   0.4559,   0.6114,   1.3006,   0.1293,   0.2565,   0.4176,   0.6061,   1.1212,   0.1129,   0.2530,   0.3990,   0.6148,   0.9684,   0.1145,   0.2501,   0.3906,   0.5556,   0.9841,   0.1076,   0.2417,   0.4011,   0.6098,   0.8821
201803,   0.1344,   0.3039,   0.4545,   0.6112,   1.2898,   0.1323,   0.2556,   0.4163,   0.6022,   1.1112,   0.1119,   0.2525,   0.3987,   0.6264,   0.9701,   0.1145,   0.2497,   0.3909,   0.5567,   0.9830,   0.1074,   0.2413,   0.4006,   0.6085,   0.8798
201804,   0.1335,   0.3031,   0.4533,   0.6120,   1.2808,   0.1334,   0.2571,   0.4176,   0.6033,   1.1056,   0.1113,   0.2516,   0.3978,   0.6267,   0.9805,   0.1159,   0.2506,   0.3908,   0.5575,   0.9848,   0.1075,   0.2414,   0.4004,   0.6081,   0.8782
201805,   0.1333,   0.3058,   0.4555,   0.6129,   1.3195,   0.1336,   0.2573,   0.4165,   0.6071,   1.1176,   0.1115,   0.2521,   0.3990,   0.6290,   0.9975,   0.1158,   0.2506,   0.3922,   0.5597,   0.9951,   0.1069,   0.2409,   0.4006,   0.6107,   0.8793
201806,   0.1338,   0.3077,   0.4574,   0.6131,   1.3127,   0.1298,   0.2567,   0.4170,   0.6031,   1.1278,   0.1116,   0.2505,   0.4002,   0.6313,   1.0035,   0.1152,   0.2505,   0.3929,   0.5599,   1.0054,   0.1072,   0.2395,   0.4010,   0.6101,   0.8780
201807,   0.1272,   0.2644,   0.4324,   0.6113,   1.1900,   0.1194,   0.2520,   0.4034,   0.5758,   0.9740,   0.1174,   0.2544,   0.4007,   0.6180,   1.0014,   0.1158,   0.2629,   0.4031,   0.6210,   1.0391,   0.1050,   0.2553,   0.4180,   0.6638,   0.9530
201808,   0.1277,   0.2645,   0.4316,   0.6122,   1.1951,   0.1212,   0.2546,   0.4029,   0.5772,   0.9778,   0.1171,   0.2554,   0.4021,   0.6191,   1.0011,   0.1159,   0.2638,   0.4044,   0.6196,   1.0435,   0.1051,   0.2559,   0.4187,   0.6646,   0.9528
201809,   0.1269,   0.2622,   0.4284,   0.6083,   1.1859,   0.1181,   0.2519,   0.4011,   0.5759,   0.9876,   0.1164,   0.2533,   0.4004,   0.6191,   0.9968,   0.1143,   0.2627,   0.4040,   0.6204,   1.0386,   0.1044,   0.2560,   0.4177,   0.6651,   0.9512
201810,   0.1255,   0.2606,   0.4293,   0.6091,   1.2084,   0.1192,   0.2519,   0.4015,   0.5754,   0.9885,   0.1169,   0.2537,   0.4004,   0.6197,   0.9971,   0.1142,   0.2615,   0.4039,   0.6200,   1.0367,   0.1042,   0.2567,   0.4170,   0.6655,   0.9537
201811,   0.1254,   0.2596,   0.4282,   0.6078,   1.1854,   0.1197,   0.2534,   0.4024,   0.5794,   0.9832,   0.1169,   0.2533,   0.4006,   0.6221,   1.0096,   0.1144,   0.2617,   0.4036,   0.6210,   1.0381,   0.1063,   0.2570,   0.4194,   0.6670,   0.9493
201812,   0.1261,   0.2591,   0.4309,   0.6101,   1.1694,   0.1212,   0.2533,   0.4063,   0.5819,   0.9856,   0.1178,   0.2531,   0.4010,   0.6226,   1.0149,   0.1148,   0.2618,   0.4038,   0.6251,   1.0373,   0.1055,   0.2570,   0.4179,   0.6667,   0.9507
201901,   0.1279,   0.2577,   0.4284,   0.6100,   1.1419,   0.1209,   0.2530,   0.4047,   0.5828,   0.9868,   0.1172,   0.2518,   0.4019,   0.6225,   1.0286,   0.1142,   0.2610,   0.4036,   0.6222,   1.0313,   0.1052,   0.2571,   0.4183,   0.6677,   0.9497
201902,   0.1278,   0.2579,   0.4311,   0.6143,   1.1556,   0.1211,   0.2538,   0.4057,   0.5838,   0.9862,   0.1164,   0.2514,   0.4025,   0.6262,   1.0219,   0.1139,   0.2617,   0.4054,   0.6272,   1.0373,   0.1045,   0.2562,   0.4199,   0.6673,   0.9502
201903,   0.1260,   0.2560,   0.4317,   0.6142,   1.1477,   0.1208,   0.2542,   0.4057,   0.5836,   0.9908,   0.1160,   0.2508,   0.4023,   0.6240,   0.9962,   0.1132,   0.2616,   0.4042,   0.6300,   1.0375,   0.1044,   0.2587,   0.4197,   0.6648,   0.9487
201904,   0.1281,   0.2551,   0.4328,   0.6129,   1.1308,   0.1208,   0.2546,   0.4051,   0.5833,   0.9899,   0.1142,   0.2513,   0.4022,   0.6240,   0.9980,   0.1132,   0.2619,   0.4069,   0.6307,   1.0349,   0.1043,   0.2583,   0.4189,   0.6644,   0.9484
201905,   0.1290,   0.2550,   0.4326,   0.6120,   1.1333,   0.1210,   0.2562,   0.4058,   0.5840,   0.9933,   0.1144,   0.2525,   0.4030,   0.6241,   0.9898,   0.1136,   0.2621,   0.4073,   0.6328,   1.0407,   0.1040,   0.2594,   0.4184,   0.6661,   0.9512
201906,   0.1286,   0.2533,   0.4349,   0.6099,   1.1172,   0.1208,   0.2544,   0.4050,   0.5847,   0.9926,   0.1136,   0.2496,   0.4032,   0.6224,   0.9831,   0.1124,   0.2611,   0.4080,   0.6388,   1.0388,   0.1037,   0.2588,   0.4193,   0.6664,   0.9565
201907,   0.1361,   0.3355,   0.5638,   0.7890,   1.7182,   0.1362,   0.2960,   0.4685,   0.7561,   1.4251,   0.1154,   0.2714,   0.4512,   0.7012,   1.1342,   0.1081,   0.2648,   0.4482,   0.6939,   1.3076,   0.0979,   0.2571,   0.4441,   0.6951,   0.9868
201908,   0.1349,   0.3278,   0.5670,   0.7914,   1.6705,   0.1360,   0.2947,   0.4700,   0.7576,   1.3998,   0.1137,   0.2708,   0.4525,   0.7018,   1.1341,   0.1077,   0.2648,   0.4480,   0.6956,   1.3452,   0.0980,   0.2572,   0.4452,   0.6960,   0.9858
201909,   0.1331,   0.3226,   0.5632,   0.7872,   1.6606,   0.1369,   0.2961,   0.4699,   0.7557,   1.3845,   0.1130,   0.2697,   0.4501,   0.6983,   1.1187,   0.1066,   0.2641,   0.4443,   0.6923,   1.3319,   0.0974,   0.2571,   0.4442,   0.6943,   0.9855
201910,   0.1373,   0.3238,   0.5691,   0.7901,   1.6941,   0.1403,   0.2994,   0.4743,   0.7558,   1.3795,   0.1139,   0.2719,   0.4503,   0.6991,   1.1239,   0.1097,   0.2651,   0.4457,   0.6933,   1.3253,   0.0980,   0.2580,   0.4438,   0.6959,   0.9853
201911,   0.1384,   0.3236,   0.5644,   0.7817,   1.6544,   0.1405,   0.2966,   0.4727,   0.7532,   1.3747,   0.1129,   0.2719,   0.4504,   0.6990,   1.1167,   0.1088,   0.2648,   0.4462,   0.6923,   1.3417,   0.0988,   0.2581,   0.4453,   0.6972,   0.9823
201912,   0.1319,   0.3251,   0.5687,   0.7825,   1.6350,   0.1415,   0.2966,   0.4711,   0.7505,   1.3478,   0.1102,   0.2729,   0.4498,   0.6994,   1.1129,   0.1071,   0.2651,   0.4471,   0.6947,   1.3148,   0.0987,   0.2580,   0.4462,   0.6954,   0.9806
202001,   0.1312,   0.3236,   0.5609,   0.7837,   1.7245,   0.1403,   0.2987,   0.4726,   0.7534,   1.3865,   0.1110,   0.2726,   0.4495,   0.6991,   1.1133,   0.1082,   0.2649,   0.4473,   0.6959,   1.3124,   0.0993,   0.2583,   0.4461,   0.6954,   0.9799
202002,   0.1303,   0.3191,   0.5608,   0.7873,   1.6350,   0.1377,   0.2983,   0.4726,   0.7502,   1.3540,   0.1107,   0.2719,   0.4495,   0.6963,   1.1007,   0.1063,   0.2641,   0.4456,   0.6936,   1.3049,   0.0980,   0.2583,   0.4433,   0.6936,   0.9804
202003,   0.1283,   0.3184,   0.5575,   0.7906,   1.6324,   0.1441,   0.2961,   0.4714,   0.7529,   1.3479,   0.1107,   0.2703,   0.4498,   0.6948,   1.1076,   0.1056,   0.2644,   0.4445,   0.6894,   1.2939,   0.0979,   0.2576,   0.4428,   0.6939,   0.9801
202004,   0.1274,   0.3212,   0.5551,   0.7807,   1.6231,   0.1472,   0.2958,   0.4771,   0.7535,   1.3435,   0.1132,   0.2663,   0.4528,   0.6957,   1.1305,   0.1049,   0.2636,   0.4408,   0.6901,   1.4013,   0.0991,   0.2576,   0.4425,   0.6959,   0.9719
202005,   0.1261,   0.3206,   0.5601,   0.7842,   1.6465,   0.1454,   0.2962,   0.4764,   0.7534,   1.4144,   0.1127,   0.2668,   0.4537,   0.6938,   1.1397,   0.1040,   0.2636,   0.4415,   0.6905,   1.3780,   0.0980,   0.2563,   0.4451,   0.6966,   0.9737
202006,   0.1260,   0.3190,   0.5659,   0.7860,   1.6487,   0.1473,   0.2937,   0.4724,   0.7554,   1.3625,   0.1135,   0.2664,   0.4520,   0.6848,   1.1375,   0.1027,   0.2632,   0.4413,   0.6890,   1.4227,   0.0978,   0.2559,   0.4443,   0.6971,   0.9747
202007,   0.1429,   0.3509,   0.6179,   1.1146,   2.6373,   0.1389,   0.3424,   0.5686,   1.0355,   1.9497,   0.1239,   0.3422,   0.5720,   1.0248,   1.8866,   0.1155,   0.3002,   0.5972,   0.9606,   1.5725,   0.0874,   0.2773,   0.5698,   0.9384,   1.4635
202008,   0.1400,   0.3468,   0.6166,   1.1070,   2.5268,   0.1389,   0.3421,   0.5589,   1.0156,   1.9387,   0.1244,   0.3400,   0.5669,   1.0097,   1.8592,   0.1157,   0.2967,   0.5903,   0.9609,   1.5836,   0.0864,   0.2761,   0.5654,   0.9354,   1.4611
202009,   0.1454,   0.3536,   0.6279,   1.1128,   2.4753,   0.1363,   0.3477,   0.5621,   1.0208,   1.9968,   0.1221,   0.3400,   0.5695,   1.0091,   1.8910,   0.1156,   0.2991,   0.5950,   0.9545,   1.5820,   0.0851,   0.2767,   0.5649,   0.9377,   1.4543
202010,   0.1453,   0.3519,   0.6211,   1.0777,   2.3575,   0.1338,   0.3507,   0.5608,   1.0105,   2.0004,   0.1207,   0.3364,   0.5700,   0.9967,   1.8615,   0.1160,   0.3020,   0.5886,   0.9461,   1.5746,   0.0858,   0.2764,   0.5614,   0.9358,   1.4499
202011,   0.1488,   0.3512,   0.6247,   1.0820,   2.3041,   0.1356,   0.3479,   0.5690,   1.0159,   2.0407,   0.1209,   0.3392,   0.5751,   1.0184,   1.9019,   0.1160,   0.3026,   0.5906,   0.9506,   1.5890,   0.0864,   0.2751,   0.5621,   0.9363,   1.4625
202012,   0.1514,   0.3547,   0.6340,   1.0905,   2.4486,   0.1366,   0.3532,   0.5791,   1.0265,   2.0442,   0.1214,   0.3422,   0.5896,   1.0328,   1.8986,   0.1152,   0.3054,   0.5941,   0.9592,   1.6051,   0.0861,   0.2778,   0.5672,   0.9432,   1.4625
202101,   0.1488,   0.3597,   0.6462,   1.0950,   2.5386,   0.1380,   0.3547,   0.5858,   1.0321,   2.0333,   0.1208,   0.3421,   0.5907,   1.0308,   1.8868,   0.1146,   0.3062,   0.5927,   0.9595,   1.6139,   0.0853,   0.2800,   0.5707,   0.9471,   1.4541
202102,   0.1526,   0.3508,   0.6400,   1.0863,   2.7225,   0.1304,   0.3551,   0.5840,   1.0307,   1.9902,   0.1197,   0.3404,   0.5877,   1.0303,   1.8808,   0.1136,   0.3034,   0.5887,   0.9572,   1.6131,   0.0847,   0.2782,   0.5745,   0.9492,   1.4523
202103,   0.1574,   0.3605,   0.6564,   1.0908,   2.7302,   0.1358,   0.3587,   0.5929,   1.0548,   2.0176,   0.1200,   0.3469,   0.5985,   1.0416,   1.8988,   0.1146,   0.3071,   0.5988,   0.9659,   1.6268,   0.0857,   0.2805,   0.5863,   0.9603,   1.4553
202104,   0.1569,   0.3615,   0.6452,   1.1054,   2.7312,   0.1389,   0.3675,   0.5888,   1.0567,   2.0638,   0.1233,   0.3512,   0.6007,   1.0418,   1.9113,   0.1173,   0.3102,   0.6056,   0.9608,   1.6211,   0.0872,   0.2803,   0.5825,   0.9605,   1.4577
202105,   0.1558,   0.3625,   0.6517,   1.1161,   2.7338,   0.1424,   0.3703,   0.5863,   1.0606,   2.0742,   0.1221,   0.3526,   0.6047,   1.0492,   1.9189,   0.1171,   0.3102,   0.6043,   0.9619,   1.6190,   0.0865,   0.2785,   0.5797,   0.9634,   1.4613
202106,   0.1600,   0.3692,   0.6558,   1.1293,   2.8481,   0.1436,   0.3748,   0.5900,   1.0716,   2.1281,   0.1230,   0.3543,   0.6042,   1.0515,   1.9217,   0.1179,   0.3147,   0.6108,   0.9598,   1.6287,   0.0877,   0.2787,   0.5813,   0.9649,   1.4629
202107,   0.1159,   0.2545,   0.3915,   0.5905,   1.0211,   0.1028,   0.2179,   0.3592,   0.5840,   1.0025,   0.0920,   0.2244,   0.3523,   0.5420,   0.9940,   0.0736,   0.2114,   0.3529,   0.5864,   0.9319,   0.0602,   0.1899,   0.3683,   0.5975,   0.8470
202108,   0.1171,   0.2536,   0.3894,   0.5959,   1.0183,   0.1031,   0.2173,   0.3586,   0.5888,   0.9990,   0.0915,   0.2257,   0.3544,   0.5450,   0.9954,   0.0743,   0.2113,   0.3548,   0.5837,   0.9381,   0.0600,   0.1892,   0.3689,   0.5989,   0.8506
202109,   0.1202,   0.2553,   0.3941,   0.5943,   1.0179,   0.1037,   0.2165,   0.3592,   0.5881,   1.0060,   0.0916,   0.2250,   0.3533,   0.5431,   1.0002,   0.0742,   0.2111,   0.3527,   0.5842,   0.9378,   0.0596,   0.1885,   0.3683,   0.5988,   0.8551
202110,   0.1208,   0.2543,   0.3936,   0.5972,   1.0132,   0.1041,   0.2157,   0.3590,   0.5868,   0.9997,   0.0921,   0.2247,   0.3546,   0.5458,   0.9912,   0.0743,   0.2105,   0.3545,   0.5843,   0.9274,   0.0596,   0.1889,   0.3675,   0.5968,   0.8521
202111,   0.1272,   0.2533,   0.3948,   0.6000,   1.0118,   0.1018,   0.2182,   0.3611,   0.5853,   1.0035,   0.0919,   0.2236,   0.3541,   0.5453,   0.9920,   0.0744,   0.2102,   0.3547,   0.5870,   0.9257,   0.0590,   0.1883,   0.3668,   0.5949,   0.8456
202112,   0.1319,   0.2519,   0.3921,   0.5991,   1.0059,   0.1001,   0.2165,   0.3589,   0.5843,   1.0028,   0.0918,   0.2212,   0.3538,   0.5442,   0.9932,   0.0752,   0.2105,   0.3534,   0.5882,   0.9209,   0.0581,   0.1889,   0.3671,   0.5952,   0.8447
202201,   0.1368,   0.2533,   0.3906,   0.5996,   1.0082,   0.1006,   0.2174,   0.3606,   0.5836,   1.0085,   0.0922,   0.2227,   0.3560,   0.5469,   0.9997,   0.0758,   0.2106,   0.3544,   0.5892,   0.9250,   0.0590,   0.1896,   0.3679,   0.5970,   0.8462
202202,   0.1344,   0.2539,   0.3925,   0.6000,   1.0057,   0.1005,   0.2177,   0.3640,   0.5861,   1.0060,   0.0920,   0.2238,   0.3567,   0.5476,   1.0018,   0.0763,   0.2113,   0.3547,   0.5932,   0.9203,   0.0595,   0.1900,   0.3688,   0.5972,   0.8412
202203,   0.1348,   0.2502,   0.3904,   0.5971,   0.9987,   0.1014,   0.2171,   0.3639,   0.5835,   1.0002,   0.0906,   0.2234,   0.3573,   0.5487,   0.9960,   0.0759,   0.2115,   0.3523,   0.5881,   0.9087,   0.0596,   0.1911,   0.3683,   0.5972,   0.8404
202204,   0.1303,   0.2534,   0.3913,   0.5961,   1.0003,   0.1018,   0.2180,   0.3619,   0.5847,   0.9966,   0.0906,   0.2230,   0.3576,   0.5463,   1.0065,   0.0767,   0.2116,   0.3507,   0.5869,   0.9015,   0.0596,   0.1910,   0.3697,   0.5990,   0.8400
202205,   0.1292,   0.2570,   0.3893,   0.5944,   0.9972,   0.1007,   0.2178,   0.3621,   0.5848,   1.0009,   0.0903,   0.2241,   0.3598,   0.5484,   1.0085,   0.0774,   0.2118,   0.3513,   0.5907,   0.9042,   0.0610,   0.1922,   0.3709,   0.5998,   0.8360
202206,   0.1294,   0.2577,   0.3880,   0.5920,   0.9977,   0.1006,   0.2184,   0.3622,   0.5862,   0.9990,   0.0904,   0.2232,   0.3597,   0.5467,   1.0094,   0.0783,   0.2119,   0.3509,   0.5901,   0.8983,   0.0613,   0.1932,   0.3708,   0.5975,   0.8295
202207,   0.2206,   0.4854,   0.6831,   0.9511,   1.4179,   0.1570,   0.3658,   0.5344,   0.7195,   1.2662,   0.1476,   0.3029,   0.4436,   0.6415,   1.1990,   0.1222,   0.2998,   0.4457,   0.6945,   1.0861,   0.0877,   0.2355,   0.4265,   0.6227,   0.9965
202208,   0.2161,   0.4920,   0.6800,   0.9766,   1.4252,   0.1552,   0.3692,   0.5385,   0.7262,   1.2732,   0.1502,   0.3045,   0.4517,   0.6440,   1.2009,   0.1229,   0.3015,   0.4453,   0.6967,   1.0746,   0.0870,   0.2370,   0.4283,   0.6239,   0.9990
202209,   0.2189,   0.4935,   0.6786,   0.9821,   1.4298,   0.1569,   0.3668,   0.5353,   0.7197,   1.2829,   0.1480,   0.3034,   0.4528,   0.6393,   1.2167,   0.1234,   0.3008,   0.4438,   0.6944,   1.0643,   0.0868,   0.2386,   0.4249,   0.6227,   0.9991
202210,   0.2214,   0.4961,   0.6704,   0.9646,   1.3940,   0.1564,   0.3655,   0.5318,   0.7188,   1.2648,   0.1467,   0.3011,   0.4517,   0.6402,   1.2063,   0.1227,   0.2992,   0.4417,   0.6996,   1.0709,   0.0866,   0.2368,   0.4221,   0.6198,   0.9933
202211,   0.2186,   0.4959,   0.6701,   0.9533,   1.4019,   0.1568,   0.3607,   0.5291,   0.7146,   1.2861,   0.1477,   0.3005,   0.4537,   0.6403,   1.2154,   0.1230,   0.2988,   0.4399,   0.6970,   1.0706,   0.0856,   0.2338,   0.4221,   0.6183,   0.9953
202212,   0.2178,   0.4869,   0.6622,   0.9349,   1.4057,   0.1529,   0.3617,   0.5276,   0.7177,   1.2753,   0.1432,   0.3047,   0.4548,   0.6449,   1.2151,   0.1233,   0.2941,   0.4407,   0.6966,   1.0597,   0.0865,   0.2344,   0.4243,   0.6224,   0.9957
202301,   0.2227,   0.4749,   0.6583,   0.9179,   1.4156,   0.1530,   0.3535,   0.5260,   0.7169,   1.2834,   0.1404,   0.3037,   0.4536,   0.6475,   1.2191,   0.1225,   0.2928,   0.4398,   0.6963,   1.0587,   0.0869,   0.2331,   0.4220,   0.6168,   0.9940
202302,   0.2260,   0.4849,   0.6664,   0.9468,   1.4577,   0.1547,   0.3623,   0.5345,   0.7120,   1.3015,   0.1421,   0.3067,   0.4582,   0.6599,   1.2381,   0.1241,   0.2998,   0.4455,   0.7022,   1.0721,   0.0871,   0.2364,   0.4279,   0.6219,   1.0014
202303,   0.2271,   0.4688,   0.6598,   0.9427,   1.4377,   0.1530,   0.3626,   0.5347,   0.7112,   1.3081,   0.1407,   0.3051,   0.4559,   0.6522,   1.2460,   0.1237,   0.3014,   0.4411,   0.7001,   1.0668,   0.0853,   0.2377,   0.4278,   0.6255,   1.0010
202304,   0.2236,   0.4699,   0.6656,   0.9567,   1.4266,   0.1544,   0.3634,   0.5327,   0.7073,   1.2947,   0.1392,   0.3029,   0.4536,   0.6534,   1.2375,   0.1238,   0.3014,   0.4391,   0.6989,   1.0628,   0.0852,   0.2385,   0.4302,   0.6172,   0.9900
202305,   0.2314,   0.4705,   0.6605,   0.9696,   1.4357,   0.1535,   0.3577,   0.5314,   0.7049,   1.3223,   0.1413,   0.3013,   0.4541,   0.6560,   1.2417,   0.1239,   0.2973,   0.4383,   0.6990,   1.0623,   0.0852,   0.2383,   0.4308,   0.6160,   0.9879
202306,   0.2361,   0.4682,   0.6613,   0.9649,   1.4375,   0.1550,   0.3699,   0.5220,   0.6979,   1.3206,   0.1454,   0.3007,   0.4583,   0.6523,   1.2359,   0.1244,   0.3012,   0.4375,   0.6999,   1.0698,   0.0851,   0.2409,   0.4326,   0.6201,   0.9869
202307,   0.1479,   0.3712,   0.5521,   0.8246,   1.5346,   0.1400,   0.3035,   0.4557,   0.7406,   1.5203,   0.0973,   0.2765,   0.4539,   0.7167,   1.1054,   0.1171,   0.2754,   0.4466,   0.7022,   1.1661,   0.0861,   0.2555,   0.4186,   0.6714,   1.0612
202308,   0.1491,   0.3784,   0.5540,   0.8339,   1.5493,   0.1426,   0.3078,   0.4620,   0.7465,   1.5270,   0.0974,   0.2772,   0.4571,   0.7234,   1.1169,   0.1181,   0.2745,   0.4501,   0.7079,   1.1686,   0.0861,   0.2541,   0.4160,   0.6713,   1.0605
202309,   0.1452,   0.3573,   0.5466,   0.8288,   1.5204,   0.1429,   0.3078,   0.4604,   0.7444,   1.5893,   0.0993,   0.2771,   0.4540,   0.7298,   1.1231,   0.1173,   0.2746,   0.4486,   0.7054,   1.1666,   0.0857,   0.2528,   0.4166,   0.6707,   1.0526
202310,   0.1433,   0.3573,   0.5472,   0.8239,   1.5046,   0.1429,   0.3099,   0.4641,   0.7464,   1.6127,   0.1003,   0.2777,   0.4561,   0.7317,   1.1276,   0.1171,   0.2759,   0.4492,   0.7078,   1.1630,   0.0864,   0.2522,   0.4168,   0.6707,   1.0496
202311,   0.1387,   0.3533,   0.5421,   0.8225,   1.4849,   0.1423,   0.3099,   0.4664,   0.7480,   1.6154,   0.1004,   0.2768,   0.4580,   0.7364,   1.1273,   0.1172,   0.2763,   0.4508,   0.7058,   1.1585,   0.0865,   0.2524,   0.4165,   0.6710,   1.0481
202312,   0.1393,   0.3505,   0.5439,   0.8223,   1.4841,   0.1422,   0.3106,   0.4640,   0.7453,   1.5460,   0.0994,   0.2757,   0.4561,   0.7400,   1.1275,   0.1174,   0.2746,   0.4492,   0.7009,   1.1694,   0.0848,   0.2509,   0.4114,   0.6710,   1.0461
202401,   0.1368,   0.3527,   0.5552,   0.8156,   1.5035,   0.1441,   0.3101,   0.4625,   0.7435,   1.4627,   0.0992,   0.2752,   0.4551,   0.7419,   1.1220,   0.1177,   0.2734,   0.4496,   0.6994,   1.1749,   0.0851,   0.2496,   0.4092,   0.6723,   1.0448
